LA Number,Establishment Number,URN,Total Number of Teachers (Headcount),Total Number of Teaching Assistants (Headcount),"Total Number of Non Classroom-based School Support Staff, Excluding Auxiliary Staff (Headcount)",Total Number of Teachers (Full-Time Equivalent),Total Number of Teaching Assistants (Full-time Equivalent),"Total Number of Non Classroom-based School Support Staff, Excluding Auxiliary Staff (Full-Time Equivalent)",Pupil:     Teacher Ratio,Mean Gross FTE Salary of All Teachers (£s)
358,2052,106325,33,26,5,28.5,23.0,4.9,23.0,"£40,929"
358,2056,106327,11,6,3,10.5,5.9,2.9,23.4,"£41,469"
358,2057,106328,12,9,4,9.0,6.8,3.2,23.0,"£39,845"
358,2058,106329,18,9,2,16.4,6.6,2.0,18.1,"£35,018"
358,2061,106332,12,9,3,10.3,7.1,2.6,22.8,"£39,670"
358,2063,106334,12,8,4,10.5,7.6,2.8,21.2,"£37,268"
358,2071,106335,23,17,5,20.4,12.1,4.6,21.6,"£37,552"
358,2076,140738,25,24,8,24.3,22.6,7.4,16.8,"£33,178"
358,2077,133284,21,24,2,17.4,14.5,2.0,25.0,"£38,183"
358,3005,106337,10,10,3,10.0,8.5,2.7,22.4,"£38,511"
358,3301,106338,25,20,5,20.6,15.4,2.9,26.2,"£35,781"
358,3304,106340,28,24,2,25.6,17.9,1.4,26.2,"£36,801"
358,3305,106341,15,15,2,12.7,9.5,1.6,26.7,"£41,399"
358,3307,106343,9,9,6,8.0,8.3,4.4,30.6,"£40,942"
358,3308,106344,13,24,4,10.4,10.7,3.2,25.9,"£39,586"
358,3309,106345,12,7,2,10.7,6.4,1.8,21.4,"£34,938"
358,3310,106346,9,9,3,9.0,5.2,1.8,21.7,"£37,620"
358,3311,106347,12,5,2,11.0,4.9,1.5,20.8,"£36,989"
358,3312,106348,26,14,4,21.5,10.1,3.1,22.5,"£37,956"
358,3313,106349,10,12,2,8.4,6.2,1.4,24.7,"£38,548"
358,3314,106350,11,13,2,9.9,7.2,1.4,23.8,"£38,405"
358,3316,106351,19,14,3,17.6,9.9,2.2,18.6,"£38,095"
358,3318,106352,10,7,2,9.8,5.7,1.8,21.4,"£38,767"
358,3319,106353,16,13,4,15.4,10.0,3.1,21.9,"£40,240"
358,3324,106355,12,13,2,8.9,8.8,1.5,25.7,"£40,853"
358,3325,106356,16,13,1,13.9,8.6,0.6,23.8,"£38,976"
358,3327,106358,13,8,1,9.8,4.5,0.8,23.5,"£37,474"
358,3330,106359,13,17,3,11.4,12.5,2.2,20.3,"£36,241"
358,3331,106360,14,13,1,10.6,10.7,1.0,19.3,"£44,261"
358,3332,136087,30,20,5,26.3,17.0,4.3,24.1,"£35,653"
358,4012,138124,35,13,7,35.0,12.6,7.0,11.6,"£36,312"
358,4014,136965,63,11,26,59.1,8.1,22.6,15.3,"£36,054"
358,4015,106365,37,14,14,34.6,13.2,12.9,10.0,"£36,925"
358,4016,136378,47,9,19,43.5,9.0,17.5,15.2,"£40,552"
358,4024,138614,72,16,30,65.0,12.7,24.6,14.5,"£40,575"
358,4025,106368,51,4,17,45.0,3.3,12.2,18.2,"£40,914"
358,4028,106370,61,33,31,57.8,31.6,28.5,14.7,"£38,974"
358,4029,136498,81,6,23,75.3,5.3,21.7,17.1,"£40,165"
358,4602,106372,33,12,17,31.4,10.7,16.3,14.8,"£41,289"
358,5400,136377,85,10,23,81.8,10.0,22.1,17.0,"£37,593"
358,5401,138123,87,18,34,85.5,18.0,32.8,16.6,"£38,390"
358,5402,106375,41,15,25,40.8,13.6,22.4,17.2,"£39,986"
358,5403,106376,80,17,29,77.7,14.7,23.4,17.0,"£38,881"
358,5404,136458,87,4,25,77.3,3.6,19.9,16.5,"£40,105"
358,5405,136297,67,6,24,61.3,4.5,20.4,16.9,"£39,145"
358,5407,137289,94,5,36,84.7,4.3,29.9,15.7,"£38,386"
358,5900,138134,62,2,19,59.3,2.0,16.0,16.9,"£38,255"
358,5901,138464,77,6,24,72.0,3.3,21.0,14.5,"£39,781"
358,6003,143104,32,14,10,28.4,12.8,9.8,15.4,"£36,186"
359,2000,106399,13,27,4,12.2,18.4,3.9,21.9,"£43,056"
359,2005,142028,17,30,3,15.8,15.2,2.2,22.1,"£37,136"
359,2006,144340,12,26,11,11.0,21.3,7.5,21.7,"£41,506"
359,2007,106402,9,17,2,9.0,6.6,2.0,23.4,"£37,455"
359,2009,106403,14,37,5,13.5,23.2,4.3,21.3,"£36,561"
359,2010,106404,13,17,3,11.5,9.4,2.7,19.8,"£38,641"
359,2013,106405,20,35,5,19.2,23.6,4.0,24.8,"£36,561"
359,2015,143498,16,14,5,15.6,9.3,4.5,24.0,"£37,813"
359,2017,106407,24,29,5,21.7,14.7,3.8,20.5,"£35,128"
359,2023,143389,11,18,3,8.8,7.6,1.5,23.9,"£39,410"
359,2026,106412,20,25,3,18.5,14.1,1.8,23.9,"£40,683"
359,2030,106414,9,20,3,9.0,11.2,2.3,21.4,"£37,097"
359,2031,106415,11,17,3,11.0,6.6,2.8,19.1,"£39,537"
359,2032,141642,22,33,3,21.3,16.6,2.5,21.1,"£34,122"
359,2033,106417,13,28,2,12.5,16.0,2.0,18.8,"£38,350"
359,2034,106418,13,20,6,13.0,14.4,5.6,17.8,"£34,260"
359,2036,138036,20,34,7,18.6,19.1,5.4,21.0,"£38,804"
359,2037,106420,20,18,2,19.1,14.4,1.1,17.1,"£32,797"
359,2039,106421,10,18,3,9.5,13.3,2.0,22.1,"£44,113"
359,2040,106422,9,17,6,8.6,11.1,5.2,24.2,"£40,962"
359,2043,106424,20,30,5,18.7,20.2,3.5,23.7,"£41,713"
359,2045,106425,12,31,6,12.0,19.5,5.4,19.4,"£37,023"
359,2046,106426,19,40,2,18.2,16.3,2.0,17.8,"£34,724"
359,2047,106427,23,22,6,21.0,14.2,4.2,18.8,"£32,634"
359,2049,106428,21,27,2,18.1,11.0,2.0,23.1,"£41,047"
359,2050,106429,10,13,2,8.6,4.7,1.4,20.6,"£38,831"
359,2051,106430,21,25,7,19.2,12.3,4.1,18.8,"£36,267"
359,2053,106431,9,20,3,9.0,7.8,2.0,23.1,"£37,095"
359,2058,106433,24,34,3,18.7,15.2,2.2,25.0,"£36,411"
359,2062,106436,10,16,3,9.4,6.6,2.3,22.1,"£36,246"
359,2064,143388,24,43,9,22.1,26.1,7.8,21.4,"£37,947"
359,3007,106437,10,20,6,9.6,11.1,5.2,20.5,"£37,615"
359,3010,106438,10,20,3,9.6,13.1,1.8,21.7,"£37,327"
359,3015,106441,10,16,4,9.2,12.1,2.6,22.5,"£40,577"
359,3022,140087,12,17,4,12.0,7.7,3.5,15.9,"£34,015"
359,3023,106443,10,13,2,8.0,8.3,1.7,23.4,"£38,450"
359,3025,106445,15,25,5,13.4,15.1,4.3,24.2,"£33,894"
359,3027,140053,14,15,9,13.6,9.3,5.4,18.3,"£38,014"
359,3029,106447,13,15,5,13.0,11.8,4.8,19.2,"£34,666"
359,3030,106448,18,38,5,16.4,16.1,4.0,25.5,"£38,870"
359,3300,106449,9,15,2,8.5,8.5,1.2,24.8,"£44,680"
359,3306,106450,22,40,6,21.4,14.6,4.7,24.4,"£37,135"
359,3308,106451,11,19,2,11.0,9.3,2.0,18.8,"£36,191"
359,3315,106453,9,13,3,9.0,5.1,2.3,22.8,"£37,184"
359,3326,106459,10,10,2,8.3,6.5,1.5,24.9,"£37,021"
359,3329,106460,23,34,5,22.5,20.2,4.2,15.3,"£36,239"
359,3331,106461,20,42,5,18.6,22.4,3.7,24.2,"£39,035"
359,3336,106463,21,39,5,19.1,15.1,3.4,18.1,"£37,612"
359,3338,106464,12,14,2,11.5,11.0,1.6,17.9,"£34,771"
359,3350,106465,10,18,2,9.5,9.2,1.7,21.7,"£41,736"
359,3357,139883,29,18,5,25.4,9.5,3.7,21.7,"£39,275"
359,3358,106468,8,12,1,8.0,7.5,1.0,15.4,"£36,961"
359,3360,141641,12,15,2,11.2,8.3,1.5,23.8,"£33,863"
359,3361,106470,9,14,2,9.0,9.1,2.0,15.2,"£36,763"
359,3362,106471,11,12,4,10.5,9.5,3.8,21.9,"£36,086"
359,3363,106472,10,15,5,8.7,11.1,4.1,22.4,"£37,993"
359,3364,141644,9,18,0,8.1,9.8,0.0,24.4,"£37,244"
359,3366,141643,22,28,7,20.9,16.7,6.5,14.9,"£42,075"
359,3367,106476,23,38,8,20.9,23.6,7.8,20.7,"£42,495"
359,3370,106478,8,20,3,7.9,10.6,2.2,26.7,"£36,279"
359,3373,106481,10,19,3,9.8,9.6,3.0,20.9,"£38,914"
359,3374,106482,9,16,3,9.0,6.8,1.9,22.9,"£40,876"
359,3376,106484,11,10,3,9.8,5.4,2.5,15.9,"£35,192"
359,3377,106485,10,25,6,9.5,9.7,2.4,22.0,"£39,202"
359,3378,106486,11,20,4,11.0,10.7,2.9,20.4,"£34,004"
359,3379,106487,12,13,4,11.0,7.4,3.3,19.2,"£34,621"
359,3382,106488,18,26,3,14.7,15.2,2.2,23.0,"£43,187"
359,3383,106489,9,17,1,7.4,5.7,0.9,18.6,"£37,301"
359,3386,106490,8,25,1,8.0,8.9,0.9,24.1,"£35,031"
359,3387,106491,7,12,2,7.0,7.1,1.3,19.6,"£40,545"
359,3388,106492,17,26,2,17.0,12.2,2.0,23.0,"£38,886"
359,3389,106493,11,17,3,10.2,7.2,1.7,19.1,"£39,833"
359,3390,106494,12,19,2,11.0,9.3,1.9,18.8,"£40,539"
359,3393,106496,11,12,3,10.1,5.7,2.8,19.8,"£36,275"
359,3394,106497,13,23,2,12.6,12.2,2.0,17.7,"£40,037"
359,3396,106498,8,12,1,8.0,6.4,1.0,19.0,"£39,986"
359,3397,106499,9,15,3,8.6,8.6,2.5,22.5,"£39,757"
359,3400,106501,10,16,1,8.5,10.5,1.0,24.5,"£43,012"
359,3403,106502,16,28,5,14.0,13.6,4.5,21.1,"£38,087"
359,3405,106503,13,15,4,11.6,10.2,3.6,17.8,"£37,261"
359,3406,106504,8,13,1,8.0,8.2,0.9,25.8,"£36,328"
359,3407,106505,10,19,4,9.5,12.8,3.1,24.7,"£39,227"
359,3411,106506,21,21,3,20.0,15.5,2.3,15.3,"£35,838"
359,3412,106507,10,16,2,8.9,6.8,1.5,22.1,"£42,076"
359,3413,106508,11,19,6,9.2,9.4,3.1,23.4,"£35,865"
359,3414,106509,12,23,5,10.0,9.4,2.6,20.8,"£40,755"
359,3415,106510,10,19,3,9.0,8.9,1.8,23.1,"£41,423"
359,3419,106512,11,20,3,10.3,11.2,3.0,20.3,"£41,279"
359,3423,106515,19,42,4,17.2,19.2,3.9,22.7,"£34,435"
359,3424,106516,10,15,4,9.6,8.6,3.7,18.7,"£37,200"
359,3425,106517,12,12,4,11.6,8.9,3.4,16.8,"£34,890"
359,3426,106518,10,16,4,8.6,6.1,2.3,23.5,"£40,438"
359,3427,106519,9,11,2,7.1,5.9,1.7,18.2,"£38,927"
359,3429,144371,14,19,13,13.8,15.2,9.8,25.4,"£38,894"
359,3431,130384,10,20,3,9.2,10.7,2.9,21.3,"£37,849"
359,3432,130955,10,18,2,9.4,9.7,1.4,20.1,"£36,844"
359,3433,131228,21,50,5,20.6,35.6,3.8,18.7,"£38,615"
359,3434,131331,15,22,8,14.7,12.7,7.6,21.6,"£38,166"
359,3436,139300,22,0,51,21.7,0.0,42.3,20.4,"£36,732"
359,3437,134742,25,52,12,23.3,38.3,11.6,19.9,"£42,183"
359,3438,135841,25,28,7,22.5,18.5,6.2,16.9,"£39,837"
359,4002,137783,42,8,15,39.6,6.8,13.3,14.6,"£41,869"
359,4005,138233,34,11,11,33.2,11.0,9.5,11.6,"£34,523"
359,4006,138229,16,1,5,14.1,1.0,4.0,8.2,"£38,514"
359,4007,141746,51,21,26,48.4,17.7,23.4,14.1,"£40,514"
359,4010,144519,51,8,22,49.2,5.5,18.5,13.6,"£38,121"
359,4015,106521,67,18,33,64.1,15.5,28.8,15.0,"£41,520"
359,4019,106523,57,22,22,55.5,14.0,21.3,16.7,"£39,401"
359,4020,106524,57,27,20,56.8,22.5,17.7,15.0,"£38,350"
359,4022,106525,61,14,19,59.5,11.5,18.5,14.3,"£36,931"
359,4025,137448,79,21,24,75.9,17.8,23.3,17.2,"£40,814"
359,4026,106528,59,22,18,57.8,17.6,17.1,15.2,"£39,985"
359,4027,106529,41,11,21,38.1,7.7,18.8,17.6,"£38,148"
359,4034,106531,80,28,26,74.1,18.1,25.6,16.5,"£39,183"
359,4035,138110,72,35,28,67.8,26.5,20.7,15.0,"£38,970"
359,4501,138699,65,16,22,60.6,13.4,19.1,13.8,"£40,958"
359,4608,106534,87,33,25,80.7,26.9,23.6,16.4,"£40,973"
359,4609,106535,70,32,22,64.7,20.4,19.9,14.5,"£38,826"
359,4614,106537,71,13,14,64.8,9.9,13.3,14.9,"£39,329"
359,4615,106538,103,24,34,98.8,22.6,30.4,15.9,"£39,014"
359,4805,106540,87,17,20,78.6,14.3,19.3,15.4,"£39,353"
370,2000,136941,30,33,7,26.9,22.2,5.0,18.8,"£34,552"
370,2001,138234,12,17,4,11.0,13.8,2.9,19.2,"£36,076"
370,2003,138393,20,27,6,19.4,19.7,5.3,23.5,"£38,582"
370,2009,106557,13,13,5,11.4,9.3,3.6,30.7,"£38,869"
370,2010,138415,15,21,2,14.2,17.1,1.7,19.6,"£36,177"
370,2015,139004,13,7,3,13.0,5.4,2.8,18.7,"£38,040"
370,2016,139006,12,13,5,11.6,9.7,4.6,24.7,"£34,415"
370,2022,139132,11,18,4,10.7,14.8,3.6,19.7,"£34,497"
370,2023,139136,13,14,8,12.4,11.0,5.9,22.9,"£34,019"
370,2024,106564,15,17,4,14.1,12.4,3.4,21.3,"£37,341"
370,2026,139230,13,12,6,12.4,8.7,3.8,19.0,"£32,671"
370,2036,141097,12,19,3,10.9,13.2,2.7,20.5,"£36,013"
370,2038,141972,9,5,2,8.5,3.4,1.5,18.4,"£35,930"
370,2039,141973,8,14,6,6.9,10.7,5.3,19.0,"£37,482"
370,2040,141974,15,19,4,14.8,16.7,3.5,23.3,"£31,982"
370,2041,138700,19,22,16,18.4,16.5,11.6,22.1,"£37,103"
370,2043,143107,12,13,5,10.7,11.7,5.0,19.9,"£35,315"
370,2044,143939,20,30,7,17.3,18.1,4.6,25.0,"£34,689"
370,2049,143940,10,12,3,9.4,6.1,2.7,22.0,"£35,187"
370,2050,144484,19,13,7,17.3,8.2,6.0,17.9,"£36,362"
370,2051,140602,10,14,1,8.5,10.5,0.8,34.0,"£33,360"
370,2052,106575,19,20,4,15.0,11.5,2.6,22.2,"£38,161"
370,2053,106576,22,28,5,21.0,22.9,5.0,19.8,"£34,595"
370,2056,143431,19,19,4,17.0,12.6,2.6,21.3,"£36,335"
370,2057,106579,12,16,4,11.2,11.1,3.2,24.8,"£39,025"
370,2059,106580,15,14,4,13.8,11.7,3.6,18.3,"£35,545"
370,2061,138701,16,16,6,15.0,10.6,5.4,22.3,"£37,535"
370,2066,106582,11,11,7,11.0,7.7,2.7,21.5,"£33,329"
370,2068,141917,14,9,5,13.1,8.1,3.9,22.2,"£35,378"
370,2075,106584,9,10,2,6.5,5.1,1.6,20.3,"£36,646"
370,2076,106585,11,10,2,8.6,4.3,1.3,15.5,"£39,364"
370,2077,106586,7,9,2,6.2,7.8,1.2,20.6,"£36,368"
370,2078,106587,13,13,2,10.2,9.7,1.8,22.1,"£35,281"
370,2079,106588,8,6,2,7.4,4.2,1.2,21.8,"£36,653"
370,2082,106589,9,7,1,6.6,5.3,1.0,23.0,"£43,018"
370,2085,106591,11,8,3,9.6,5.6,2.4,24.0,"£42,017"
370,2088,142385,14,27,4,11.9,18.6,3.4,25.5,"£35,286"
370,2089,106595,11,9,2,9.0,6.2,1.0,22.3,"£39,149"
370,2098,138702,16,16,3,15.0,10.5,3.0,20.3,"£32,467"
370,2099,144036,12,17,5,11.0,12.8,4.8,19.5,"£38,382"
370,2100,106599,16,19,2,15.5,14.1,1.8,18.1,"£37,257"
370,2101,138615,14,11,4,12.8,8.5,3.7,24.2,"£39,838"
370,2107,106602,9,11,3,9.0,6.9,2.0,23.8,"£40,840"
370,2109,106603,10,13,3,8.5,5.4,2.1,24.7,"£42,965"
370,2120,139748,11,13,5,10.0,10.2,4.4,25.0,"£36,480"
370,2121,140460,12,17,3,9.9,12.1,2.7,24.4,"£36,416"
370,2122,139083,15,14,6,14.8,10.9,4.1,19.9,"£34,001"
370,2123,106611,26,25,8,22.0,17.3,5.5,19.4,"£37,676"
370,2124,139084,11,11,3,10.6,9.4,2.6,20.5,"£33,741"
370,2125,139085,10,11,4,9.0,6.7,2.9,22.9,"£31,440"
370,2126,144037,17,26,6,16.6,18.4,4.9,22.0,"£35,967"
370,2129,106617,15,16,5,14.8,11.2,4.5,17.9,"£36,399"
370,2130,106618,11,17,4,10.0,12.2,3.5,22.7,"£39,717"
370,2132,106620,15,16,5,14.4,12.9,4.8,21.2,"£36,549"
370,2133,106621,15,18,4,13.1,13.5,2.7,23.7,"£36,313"
370,2134,106622,20,35,3,17.8,20.3,2.1,21.5,"£33,693"
370,2135,143556,13,13,4,11.5,7.9,2.4,18.9,"£35,762"
370,2136,140242,18,27,4,16.2,16.8,3.1,24.3,"£37,487"
370,2138,131157,17,17,10,17.0,13.0,8.3,17.7,"£33,324"
370,2140,131160,20,23,8,17.6,10.4,4.8,17.5,"£37,867"
370,2141,131459,23,20,8,20.5,14.7,4.2,15.9,"£35,950"
370,2142,143555,20,19,6,19.5,13.2,5.1,20.8,"£35,165"
370,2143,131949,16,14,6,13.1,10.2,5.1,22.7,"£35,423"
370,2145,140539,13,16,6,11.2,9.0,3.7,20.2,"£38,361"
370,3004,106626,11,14,2,8.9,8.6,1.0,23.3,"£36,627"
370,3007,106627,9,4,2,6.5,2.5,1.2,24.2,"£41,249"
370,3011,106629,9,14,3,8.2,9.0,2.1,25.8,"£42,557"
370,3302,137870,9,14,2,7.6,10.4,1.3,29.1,"£37,385"
370,3304,106632,11,13,4,9.5,7.6,2.5,22.1,"£37,628"
370,3312,142556,8,19,3,8.0,13.6,2.0,28.9,"£37,548"
370,3313,106637,13,9,7,9.1,5.5,5.6,23.2,"£40,538"
370,3314,106638,9,11,3,8.5,7.3,2.5,24.6,"£40,074"
370,3317,106640,8,11,3,6.7,7.3,1.8,21.9,"£39,454"
370,3318,106641,10,7,3,7.7,5.1,1.7,17.3,"£36,073"
370,3320,106643,9,9,6,7.2,4.9,3.6,21.4,"£39,926"
370,3323,142351,24,30,9,21.3,22.2,8.6,20.4,"£39,555"
370,3324,134687,25,32,6,23.4,25.4,4.9,18.9,"£36,258"
370,3326,135896,53,40,20,51.4,30.1,18.8,21.6,"£39,317"
370,4002,139210,43,40,17,41.0,34.5,16.4,21.0,"£36,977"
370,4003,139211,57,21,26,54.3,20.5,22.2,20.2,"£38,931"
370,4008,140979,53,18,24,51.7,15.1,21.0,21.9,"£38,646"
370,4009,143907,67,20,26,63.2,17.8,21.6,17.6,"£36,536"
370,4025,106651,58,15,29,56.2,14.1,25.7,20.2,"£36,629"
370,4027,106653,90,18,41,85.0,13.2,34.1,18.4,"£40,313"
370,4037,106656,64,23,20,59.4,20.9,19.0,16.8,"£37,568"
370,4805,136404,131,67,35,122.7,52.2,32.0,15.9,"£39,634"
370,6905,131749,50,15,16,47.4,14.1,14.8,16.6,"£37,491"
371,2001,140340,11,13,2,10.4,8.6,2.0,22.0,"£35,846"
371,2002,140353,16,15,6,16.0,11.8,4.7,21.1,"£33,716"
371,2003,140825,21,21,6,20.1,19.1,5.5,20.9,"£33,430"
371,2004,141684,20,17,3,18.8,9.7,2.4,18.7,"£39,201"
371,2005,142464,12,12,3,12.0,9.8,2.5,23.3,"£38,008"
371,2006,142578,10,15,2,10.0,9.0,1.6,21.1,"£42,846"
371,2007,142933,9,9,2,8.2,5.8,1.8,21.6,"£38,243"
371,2008,142934,5,4,4,5.0,3.5,3.3,16.3,"£36,043"
371,2009,143514,10,7,6,8.8,4.6,4.7,22.4,"£39,451"
371,2010,144347,13,10,7,11.3,7.3,5.9,22.0,"£35,980"
371,2011,144348,9,16,6,7.3,10.1,3.6,30.3,"£36,366"
371,2012,144469,7,10,2,6.7,5.4,1.5,26.0,"£36,600"
371,2013,144483,10,7,4,8.4,5.4,2.0,17.1,"£40,071"
371,2014,144950,14,7,7,13.9,5.2,5.6,18.7,"£35,478"
371,2028,144345,16,17,3,15.0,12.4,2.5,22.7,"£36,263"
371,2032,134236,22,20,7,19.8,17.7,6.7,21.5,"£34,297"
371,2052,138083,10,5,4,9.5,3.5,3.2,11.8,"£33,369"
371,2054,106670,20,23,8,19.2,17.8,5.3,20.1,"£35,155"
371,2056,106672,7,9,3,5.6,6.4,1.9,16.3,"£38,094"
371,2057,106673,17,24,2,16.0,16.3,2.0,19.7,"£34,492"
371,2063,106676,8,6,2,4.6,3.6,1.4,19.2,"£44,116"
371,2067,106677,13,18,5,13.0,11.9,3.4,15.1,"£30,825"
371,2076,138907,20,16,5,16.0,11.1,4.3,21.4,"£38,620"
371,2080,138007,9,8,5,8.5,5.5,2.8,24.5,"£36,322"
371,2083,106683,13,15,5,12.8,9.7,4.2,21.1,"£36,459"
371,2088,106685,12,12,3,9.8,9.6,3.0,24.0,"£39,123"
371,2091,137455,19,17,5,17.5,10.9,4.6,20.6,"£37,048"
371,2101,106690,10,12,2,8.0,8.1,1.1,21.7,"£40,748"
371,2102,106691,19,36,5,17.6,21.3,4.2,20.4,"£35,100"
371,2104,106693,12,18,10,12.0,13.2,6.0,21.8,"£34,295"
371,2106,106694,11,11,4,10.4,7.0,3.3,20.7,"£37,488"
371,2108,137629,17,14,6,14.5,10.0,4.6,19.0,"£37,154"
371,2110,137482,11,10,5,10.2,7.3,4.5,18.2,"£36,824"
371,2115,106698,9,13,3,8.6,7.3,2.3,20.7,"£36,347"
371,2117,137765,19,21,6,17.3,11.5,3.9,20.0,"£31,859"
371,2121,106703,11,17,5,10.8,10.2,4.0,30.2,"£38,435"
371,2123,138922,17,20,7,13.6,11.7,5.3,22.5,"£41,690"
371,2127,138008,11,15,2,10.0,9.1,1.9,22.1,"£37,068"
371,2128,106706,17,19,3,15.5,11.3,2.4,23.1,"£38,125"
371,2129,106707,9,10,4,9.0,6.7,2.5,19.3,"£35,025"
371,2142,106713,11,12,2,8.6,8.2,1.9,22.4,"£38,881"
371,2143,137335,13,12,12,10.5,6.8,5.7,23.5,"£32,938"
371,2144,106715,7,8,5,6.1,5.3,2.5,23.8,"£38,209"
371,2147,106717,17,18,8,15.0,13.5,5.9,18.1,"£36,714"
371,2148,106718,12,22,1,10.7,14.0,0.9,19.5,"£34,034"
371,2157,106722,10,8,3,9.4,5.8,1.9,20.6,"£38,111"
371,2159,144410,18,17,4,15.3,11.1,3.0,18.9,"£33,752"
371,2160,106724,9,10,7,7.8,6.8,5.3,20.8,"£40,236"
371,2161,106725,12,9,2,8.5,5.7,1.8,24.7,"£37,820"
371,2163,106726,13,20,2,12.0,11.6,1.8,24.3,"£32,675"
371,2164,143876,18,24,8,17.2,17.6,5.8,23.9,"£34,547"
371,2165,106728,17,27,6,16.7,16.9,5.3,21.8,"£33,348"
371,2166,145079,16,13,6,14.7,8.8,5.1,20.5,"£38,824"
371,2167,106730,21,20,5,18.5,16.6,4.0,23.3,"£37,124"
371,2168,106731,22,16,4,20.5,11.2,3.6,21.7,"£36,202"
371,2169,143962,23,20,5,18.2,15.0,4.0,23.1,"£34,588"
371,2170,143451,20,16,6,18.4,12.1,5.1,17.5,"£36,232"
371,2175,106737,12,10,2,11.9,7.1,2.0,21.8,"£36,368"
371,2177,144412,21,32,7,18.3,16.1,4.5,23.1,"£36,379"
371,2178,106740,20,21,10,18.3,15.4,6.3,19.7,"£36,106"
371,2179,106741,12,16,7,11.6,11.4,6.2,23.4,"£37,189"
371,2183,138077,18,13,5,16.6,7.7,3.0,22.8,"£37,287"
371,2184,106746,16,10,5,13.1,6.7,4.2,24.5,"£36,867"
371,2185,106747,15,20,3,13.4,11.6,2.1,22.4,"£38,142"
371,2186,144539,9,14,7,8.6,10.6,3.5,24.1,"£36,140"
371,2188,106750,18,23,8,16.2,15.4,4.4,23.0,"£38,396"
371,2190,106751,12,17,2,11.8,10.9,1.0,22.1,"£36,330"
371,2191,144076,22,40,17,21.3,26.1,8.9,21.2,"£33,520"
371,2192,144411,23,22,19,20.0,16.0,14.3,23.4,"£35,538"
371,2194,138163,19,24,5,16.6,12.7,3.1,18.7,"£36,624"
371,2195,106756,21,22,5,18.5,13.6,4.3,23.6,"£39,156"
371,2196,106757,15,17,6,14.9,12.1,5.0,21.5,"£33,433"
371,2198,145080,20,20,6,17.7,14.3,3.8,23.1,"£36,699"
371,2199,144656,23,18,18,20.8,14.3,13.3,20.6,"£33,629"
371,2201,130289,24,23,6,20.7,16.9,4.9,19.9,"£33,297"
371,2203,143194,20,28,8,18.1,17.8,7.6,27.2,"£37,956"
371,2205,131341,16,21,5,15.6,13.8,4.1,21.4,"£35,945"
371,2207,131265,21,29,5,18.7,21.9,4.0,19.1,"£39,459"
371,2208,144077,18,17,7,17.2,13.5,5.9,21.6,"£35,473"
371,2209,133637,15,20,8,14.2,14.1,7.5,20.8,"£37,803"
371,2210,140585,18,25,7,16.7,14.1,6.0,24.1,"£36,841"
371,3007,138704,12,13,5,9.8,10.4,4.3,23.7,"£33,704"
371,3300,106760,11,11,3,8.8,6.8,2.9,23.7,"£38,753"
371,3301,106761,10,12,3,8.1,6.7,2.0,26.2,"£36,951"
371,3302,106762,10,7,4,9.5,6.2,4.0,20.8,"£34,298"
371,3307,106763,5,5,2,5.0,2.5,1.7,16.8,"£35,985"
371,3308,143581,9,14,2,8.6,8.2,1.8,25.5,"£35,503"
371,3311,106766,15,17,3,13.2,11.2,2.5,25.2,"£36,159"
371,3312,106767,9,8,2,9.0,5.6,1.8,23.0,"£40,608"
371,3313,106768,10,15,3,10.0,8.6,1.9,23.0,"£39,093"
371,3314,106769,6,13,2,6.0,6.8,1.5,23.5,"£38,764"
371,3315,106770,7,14,2,6.2,7.5,1.5,21.0,"£39,499"
371,3316,106771,11,6,2,10.5,4.2,1.7,15.1,"£34,474"
371,3317,141056,10,13,4,10.0,9.8,3.2,20.9,"£33,997"
371,3318,106773,10,9,3,9.3,6.7,2.8,19.8,"£38,759"
371,3323,106777,10,9,4,9.2,5.1,3.2,23.4,"£34,483"
371,3324,134235,27,19,4,23.6,14.7,3.6,17.8,"£35,099"
371,3325,138705,19,28,9,18.0,22.3,8.3,26.1,"£37,569"
371,3326,134538,20,23,5,17.6,15.6,4.1,24.5,"£35,149"
371,4000,137066,40,16,22,39.2,12.5,19.1,17.3,"£39,447"
371,4002,140177,56,10,17,55.2,9.8,16.1,17.4,"£40,876"
371,4003,140964,16,8,4,15.6,7.0,3.6,12.8,"£44,506"
371,4004,141354,45,12,26,41.7,9.1,21.6,15.9,"£40,410"
371,4006,143916,4,2,0,4.0,2.0,0.0,12.5,"£41,217"
371,4007,143938,61,26,24,53.7,22.9,22.6,20.9,"£37,755"
371,4008,144364,59,15,28,52.7,12.7,24.2,16.4,"£36,135"
371,4021,138314,34,10,13,33.4,7.8,13.0,14.8,"£36,995"
371,4029,137472,61,13,21,57.2,11.6,18.1,17.6,"£38,170"
371,4033,137603,93,26,26,88.7,23.0,24.9,15.6,"£35,620"
371,4036,138116,50,19,14,47.4,14.4,13.2,15.3,"£39,502"
371,4040,137899,83,25,31,79.9,17.7,23.6,14.6,"£36,281"
371,4062,137842,164,30,49,148.9,23.3,45.4,13.1,"£38,482"
371,4606,140865,110,15,38,102.8,11.6,34.3,15.5,"£40,779"
371,4608,136675,43,22,30,40.6,18.1,26.5,17.8,"£35,523"
371,5400,136672,72,16,22,66.5,13.3,20.1,15.4,"£40,122"
